vin,wmi,make,model,year,plant,region,verified_by,verified_at,source_type,confidence_cap
WA1DF34K3D511090,WA1,Audi,A6,2019,D,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBA8A91T2K705076,WBA,BMW,X5,2026,K,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGAB123XBC865878,1HG,Honda,Accord,2011,C,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDLX51R25770809,JTD,Toyota,RAV4,2024,5,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHLG789XPB297776,KMH,Hyundai,Sonata,2023,B,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AHTEB6DB4DB931273,AHT,Toyota,Corolla,2013,B,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA1DF34TXD354623,WA1,Audi,A4,2026,D,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW788DM327236,ABM,BMW,5 Series,2013,M,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGCD4569DD944207,1HG,Honda,CR-V,2013,D,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVW7893FV536426,AAV,Volkswagen,Tiguan,2015,V,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAK2SLM6N841459,1FA,Ford,Mustang,2021,N,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDMY62B50553902,JTD,Toyota,Camry,2011,0,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBA8A91G6F564280,WBA,BMW,X5,2016,F,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDMY62L45299762,JTD,Toyota,Camry,2020,5,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AHTEB6FB4RC104162,AHT,Toyota,Hilux,2024,C,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW569NM692558,ABM,BMW,X3,2022,M,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBAUX12A4A204565,WBA,BMW,320i,2010,A,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGAB1235SA128924,1HG,Honda,CR-V,2025,A,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDKU40SX1507499,JTD,Toyota,Yaris,2025,1,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFAFGH1J7LG984213,AFA,Ford,Ranger,2020,G,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA1DF34D4N187177,WA1,Audi,Q5,2013,N,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFA678906FG057087,AFA,Ford,Ranger,2015,G,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAK2SLT0F405446,1FA,Ford,Escape,2026,F,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AHTEB6GBXGC939291,AHT,Toyota,Yaris,2016,C,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFA123458NF908289,AFA,Ford,Everest,2022,F,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDLX51H81227570,JTD,Toyota,RAV4,2017,1,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAJ1RMG1M713852,1FA,Ford,Explorer,2016,M,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHMZ0122SD375144,KMH,Hyundai,i30,2025,D,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFA678904NG341686,AFA,Ford,Fiesta,2022,G,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBAVW34H9K305437,WBA,BMW,320i,2017,K,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDMY62H21139353,JTD,Toyota,Yaris,2017,1,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFA678901SH160650,AFA,Ford,Ranger,2025,H,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGAB1231JD003402,1HG,Honda,HR-V,2018,D,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVW7896LW867619,AAV,Volkswagen,Tiguan,2020,W,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAK2SLA2M018823,1FA,Ford,Escape,2010,M,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHMZ0129FA688876,KMH,Hyundai,Sonata,2015,A,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDKU40A55506043,JTD,Toyota,Yaris,2010,5,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA18R55N8D832240,WA1,Audi,Q5,2022,D,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGCD4560HC657043,1HG,Honda,Civic,2017,C,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGGH0125AC715087,1HG,Honda,Accord,2010,C,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHLG7897DC048101,KMH,Hyundai,i30,2013,C,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW782LB289304,ABM,BMW,X3,2020,B,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBAEV51DXF056775,WBA,BMW,318i,2013,F,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AHTEB6GB3FB257261,AHT,Toyota,Yaris,2015,B,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFAABCDEXKF183628,AFA,Ford,Focus,2019,F,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGEF7899MA351913,1HG,Honda,HR-V,2021,A,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFAFGH1JXFG485362,AFA,Ford,Everest,2015,G,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDMY62P75815866,JTD,Toyota,Corolla,2023,5,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAK2SLF8M046005,1FA,Ford,Mustang,2015,M,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAJ1RMT0N391633,1FA,Ford,Escape,2026,N,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AHTEB6GBXKD623831,AHT,Toyota,Hilux,2019,D,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDMY62S81560503,JTD,Toyota,Yaris,2025,1,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA18R55DXF236123,WA1,Audi,Q5,2013,F,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAB3GKA1K464602,1FA,Ford,F-150,2010,K,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AHTEB6GB2LD524194,AHT,Toyota,Hilux,2020,D,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AHTEB6CB3EC195312,AHT,Toyota,Hilux,2014,C,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAB3GKC0M215024,1FA,Ford,Escape,2012,M,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDLX51N66060204,JTD,Toyota,RAV4,2022,6,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFA678908TG968176,AFA,Ford,Focus,2026,G,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFA678901FH162324,AFA,Ford,Focus,2015,H,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW127DM202667,ABM,BMW,3 Series,2013,M,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAP8THK1M374786,1FA,Ford,Explorer,2019,M,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGAB1233DD428382,1HG,Honda,CR-V,2013,D,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGAB1236RC853818,1HG,Honda,HR-V,2024,C,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFAABCDE5PF074789,AFA,Ford,Ranger,2023,F,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHMZ0128SC695557,KMH,Hyundai,Tucson,2025,C,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFAABCDE3JH493851,AFA,Ford,Ranger,2018,H,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGGH0128PB577608,1HG,Honda,HR-V,2023,B,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGEF7893JD472267,1HG,Honda,CR-V,2018,D,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAK2SLN2N551073,1FA,Ford,Explorer,2022,N,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGEF7898PC049053,1HG,Honda,CR-V,2023,C,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AHTEB6FB7HC800156,AHT,Toyota,Hilux,2017,C,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGEF7899CD901267,1HG,Honda,CR-V,2012,D,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDKU40PX6004115,JTD,Toyota,Yaris,2023,6,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAP8THR9M919774,1FA,Ford,Mustang,2024,M,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVW4561LW087004,AAV,Volkswagen,Polo,2020,W,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDKU40P81816794,JTD,Toyota,Yaris,2023,1,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA1H8U7D5D954716,WA1,Audi,Q5,2013,D,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAK2SLE3N607322,1FA,Ford,Explorer,2014,N,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW343PW304314,ABM,BMW,5 Series,2023,W,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBAEV51C0F282817,WBA,BMW,X3,2012,F,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDLX51S56937904,JTD,Toyota,Yaris,2025,6,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHHY1235MD071147,KMH,Hyundai,Tucson,2021,D,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHLG7892GC528227,KMH,Hyundai,Sonata,2016,C,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDBR32D25998675,JTD,Toyota,Yaris,2013,5,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFA123457FH497179,AFA,Ford,Focus,2015,H,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDMY62K96695825,JTD,Toyota,Corolla,2019,6,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGEF7898MB333817,1HG,Honda,HR-V,2021,B,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHLG7899FD634196,KMH,Hyundai,Tucson,2015,D,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AHTEB6FB1KC481117,AHT,Toyota,Hilux,2019,C,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVW4562BW288022,AAV,Volkswagen,Polo,2011,W,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW345JM176967,ABM,BMW,X3,2018,M,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA18R55L7D547263,WA1,Audi,Q5,2020,D,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA18R55H8F106769,WA1,Audi,A6,2017,F,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDBR32R50282905,JTD,Toyota,Camry,2024,0,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBAVW34A6A651018,WBA,BMW,X5,2010,A,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFA123458CG305172,AFA,Ford,Ranger,2012,G,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVW123XLX005287,AAV,Volkswagen,Golf,2020,X,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFAFGH1J7CG115353,AFA,Ford,Ranger,2012,G,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBAVW34N0M301623,WBA,BMW,320i,2022,M,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFA123451HF172218,AFA,Ford,Focus,2017,F,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA1DF34GXD457618,WA1,Audi,Q3,2016,D,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVW1236FW018404,AAV,Volkswagen,Golf,2015,W,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA18R55A5N864258,WA1,Audi,A6,2010,N,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGAB1239MA879334,1HG,Honda,CR-V,2021,A,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW568HM248821,ABM,BMW,X5,2017,M,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW122EB184852,ABM,BMW,5 Series,2014,B,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDLX51B15338137,JTD,Toyota,Yaris,2011,5,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDBR32D31755526,JTD,Toyota,Camry,2013,1,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDMY62M50491942,JTD,Toyota,RAV4,2021,0,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGGH0122RB295385,1HG,Honda,CR-V,2024,B,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAP8THD5K377981,1FA,Ford,Explorer,2013,K,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHHY1234BD047208,KMH,Hyundai,Santa Fe,2011,D,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW56XNW445473,ABM,BMW,5 Series,2022,W,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHMZ0128PD138083,KMH,Hyundai,Sonata,2023,D,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGEF7897EB176251,1HG,Honda,Civic,2014,B,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAJ1RMB2K568131,1FA,Ford,Escape,2011,K,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHLG7893LC701361,KMH,Hyundai,Sonata,2020,C,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVWABC9NV444379,AAV,Volkswagen,Tiguan,2022,V,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA18R55E9E523028,WA1,Audi,Q5,2014,E,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW784EB381615,ABM,BMW,5 Series,2014,B,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW348DB847967,ABM,BMW,3 Series,2013,B,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDKU40B46507284,JTD,Toyota,RAV4,2011,6,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDMY62P05919109,JTD,Toyota,RAV4,2023,5,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFA678906AH314297,AFA,Ford,Ranger,2010,H,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHHY1232ND164158,KMH,Hyundai,Tucson,2022,D,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW12XRM191767,ABM,BMW,X3,2024,M,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBAUX12J2A981631,WBA,BMW,X3,2018,A,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVW4567EV943723,AAV,Volkswagen,Tiguan,2014,V,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AHTEB6DB0GB597179,AHT,Toyota,Yaris,2016,B,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHKU4568AB972335,KMH,Hyundai,Santa Fe,2010,B,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBAUX12S3K560410,WBA,BMW,318i,2025,K,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVW456XJX567386,AAV,Volkswagen,Polo,2018,X,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA1G7T6E9N772729,WA1,Audi,Q5,2014,N,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AHTEB6DB9PD089779,AHT,Toyota,Fortuner,2023,D,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHLG7890BB954948,KMH,Hyundai,Sonata,2011,B,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBAVW34D3A406082,WBA,BMW,X5,2013,A,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVW7894DV840779,AAV,Volkswagen,Polo,2013,V,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFAABCDE9TF860928,AFA,Ford,Fiesta,2026,F,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHMZ0124JA624883,KMH,Hyundai,i30,2018,A,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW569DB470807,ABM,BMW,3 Series,2013,B,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA1H8U7M4D226118,WA1,Audi,A6,2021,D,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHHY1236TD712580,KMH,Hyundai,Santa Fe,2026,D,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA1DF34S3D002894,WA1,Audi,Q5,2025,D,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA18R55B5N940352,WA1,Audi,Q5,2011,N,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDMY62S21870642,JTD,Toyota,Yaris,2025,1,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBAEV51R7A745926,WBA,BMW,318i,2024,A,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDLX51M61662211,JTD,Toyota,Yaris,2021,1,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGEF7890TA507688,1HG,Honda,HR-V,2026,A,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBA8A91H6A594689,WBA,BMW,X5,2017,A,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGCD4569JB908377,1HG,Honda,Accord,2018,B,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBAVW34R9A140734,WBA,BMW,320i,2024,A,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA18R55L2N187745,WA1,Audi,A4,2020,N,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA1H8U7D9N510209,WA1,Audi,Q3,2013,N,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW341CM930269,ABM,BMW,X3,2012,M,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAK2SLL4M553550,1FA,Ford,Explorer,2020,M,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFAFGH1J7CH681670,AFA,Ford,Fiesta,2012,H,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDMY62HX5200807,JTD,Toyota,Corolla,2017,5,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGGH0122HC427229,1HG,Honda,HR-V,2017,C,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAK2SLS2F017494,1FA,Ford,Explorer,2025,F,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW340GW545148,ABM,BMW,3 Series,2016,W,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW129DW848586,ABM,BMW,5 Series,2013,W,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGEF7899CB907629,1HG,Honda,CR-V,2012,B,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAK2SLR2K620817,1FA,Ford,F-150,2024,K,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
KMHKU4566BC947803,KMH,Hyundai,i30,2011,C,Korea,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AFAABCDE5PH859494,AFA,Ford,Fiesta,2023,H,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA1H8U7L9N750312,WA1,Audi,Q5,2020,N,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW345TB475244,ABM,BMW,5 Series,2026,B,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGGH0127MB480377,1HG,Honda,Accord,2021,B,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVWABC7JV336241,AAV,Volkswagen,Touran,2018,V,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGCD4566AA016383,1HG,Honda,CR-V,2010,A,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
ABMBMW348MB613229,ABM,BMW,5 Series,2021,B,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVW4563LV006929,AAV,Volkswagen,Golf,2020,V,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WBA8A91H9K343271,WBA,BMW,X5,2017,K,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVW4565MV052277,AAV,Volkswagen,Polo,2021,V,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
AAVVW7896DW765495,AAV,Volkswagen,Touran,2013,W,South Africa,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDBR32HX0185783,JTD,Toyota,Yaris,2017,0,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDLX51GX5673036,JTD,Toyota,Yaris,2016,5,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA1DF34R0E339505,WA1,Audi,Q3,2024,E,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAB3GKM2M451623,1FA,Ford,F-150,2021,M,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAJ1RME8M649766,1FA,Ford,Explorer,2014,M,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
WA1H8U7N4F747954,WA1,Audi,Q5,2022,F,Germany,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1FAJ1RMP4F128965,1FA,Ford,F-150,2023,F,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
JTDMY62H26063933,JTD,Toyota,Camry,2017,6,Japan,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
1HGGH0124DB205842,1HG,Honda,Accord,2013,B,USA,SYNTHETIC_DATASET_V1,2026-01-09 02:45:32,SYNTHETIC,75
